mill_id,mill_name,year,month,heat_score,anomaly_pixels,anomaly_frac,mean_swir,peak_swir,zscore_max,prediction,threshold_used
33,Guangzhou Steel,2023,11,0.088797,15688,0.039725,1193.13,2857.42,10.391,ACTIVE,0.05664
33,Guangzhou Steel,2023,12,0.087937,15871,0.040189,1164.65,2753.5,8.635,ACTIVE,0.05664
33,Guangzhou Steel,2024,1,0.090648,11588,0.029343,1248.14,3676.5,18.892,ACTIVE,0.05664
33,Guangzhou Steel,2024,8,0.064023,11256,0.028503,1847.98,4028.0,19.044,ACTIVE,0.05664
33,Guangzhou Steel,2024,9,0.079261,14246,0.036074,1502.3,3505.36,17.635,ACTIVE,0.05664
33,Guangzhou Steel,2024,10,0.078911,14442,0.03657,1443.02,3241.0,14.046,ACTIVE,0.05664
33,Guangzhou Steel,2024,11,0.092963,15894,0.040247,1180.41,2920.0,11.946,ACTIVE,0.05664
33,Guangzhou Steel,2024,12,0.094314,15807,0.040027,1169.35,2968.0,18.167,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,1,0.063097,12133,0.028379,1215.65,2652.25,27.432,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,3,0.049056,10609,0.024815,1466.52,2757.0,29.472,IDLE,0.05664
34,Zenith Steel Changzhou,2019,5,0.050946,10712,0.025056,1844.99,3614.37,19.121,IDLE,0.05664
34,Zenith Steel Changzhou,2019,6,0.05434,11089,0.025938,1942.61,4028.5,19.146,IDLE,0.05664
34,Zenith Steel Changzhou,2019,7,0.124337,20751,0.048537,2875.96,7777.0,6.079,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,8,0.054737,11735,0.027449,1841.59,3606.5,20.974,IDLE,0.05664
34,Zenith Steel Changzhou,2019,9,0.094206,16547,0.038704,1877.09,5031.0,14.725,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,10,0.072142,15488,0.036227,1404.2,2852.87,14.228,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,11,0.076231,15372,0.035956,1278.29,2770.5,13.562,ACTIVE,0.05664
34,Zenith Steel Changzhou,2019,12,0.076939,14385,0.033647,1102.08,2561.0,15.786,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,1,0.071541,13727,0.032108,1182.89,2638.75,25.076,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,2,0.066348,12633,0.029549,1298.21,2861.0,25.204,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,3,0.062191,12897,0.030167,1403.86,2828.0,27.213,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,4,0.05826,12495,0.029226,1596.94,3104.0,20.764,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,5,0.054561,12423,0.029058,1806.5,3345.87,21.739,IDLE,0.05664
34,Zenith Steel Changzhou,2020,6,0.055414,11742,0.027465,1982.31,3942.75,15.996,IDLE,0.05664
34,Zenith Steel Changzhou,2020,8,0.093423,16723,0.039116,1933.46,5148.5,15.57,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,9,0.056577,11006,0.025743,1482.89,3084.5,23.9,IDLE,0.05664
34,Zenith Steel Changzhou,2020,10,0.077448,12417,0.029044,1385.62,3694.25,11.69,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,11,0.080641,16553,0.038718,1299.92,2794.37,13.421,ACTIVE,0.05664
34,Zenith Steel Changzhou,2020,12,0.095809,16396,0.038351,1289.73,3493.5,10.644,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,1,0.084324,16576,0.038772,1198.0,2667.0,13.303,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,2,0.077969,15466,0.036175,1324.28,2895.5,16.552,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,3,0.057461,12441,0.0291,1501.72,2876.0,22.063,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,4,0.154233,27102,0.063392,1765.81,4664.0,10.427,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,6,0.056043,10723,0.025081,1978.43,4156.11,18.328,IDLE,0.05664
34,Zenith Steel Changzhou,2021,7,0.057911,11285,0.026396,1874.64,3933.5,20.022,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,8,0.06274,13097,0.030634,1590.22,3227.0,22.971,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,9,0.231653,28842,0.067462,1901.13,7686.0,6.641,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,10,0.065675,13802,0.032283,1407.22,2869.68,19.856,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,11,0.073652,14331,0.033521,1161.55,2581.87,13.947,ACTIVE,0.05664
34,Zenith Steel Changzhou,2021,12,0.091263,17265,0.040383,1159.23,2672.0,13.775,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,1,0.083442,16397,0.038353,1200.36,2746.0,13.368,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,2,0.072819,14704,0.034393,1354.7,2922.43,17.131,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,3,0.05829,12788,0.029912,1470.03,2826.5,24.859,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,4,0.0611,13107,0.030658,1574.93,3089.25,24.165,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,5,0.054003,11383,0.026625,1847.06,3557.37,20.628,IDLE,0.05664
34,Zenith Steel Changzhou,2022,6,0.095605,15780,0.03691,2081.17,6109.37,12.046,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,7,0.058027,12424,0.02906,2003.94,3972.25,17.714,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,8,0.094991,18072,0.042271,2105.84,5123.0,8.134,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,10,0.072973,14280,0.033401,1291.69,2834.25,18.684,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,11,0.083862,15383,0.035981,1109.14,2689.0,16.521,ACTIVE,0.05664
34,Zenith Steel Changzhou,2022,12,0.084905,15459,0.036159,1098.23,2672.5,21.438,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,1,0.081807,15577,0.036435,1164.98,2694.25,13.887,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,2,0.073761,14719,0.034428,1288.14,2796.25,17.008,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,3,0.068424,14658,0.034286,1435.38,2888.0,17.111,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,4,0.055232,11447,0.026775,1482.9,2945.43,27.378,IDLE,0.05664
34,Zenith Steel Changzhou,2023,5,0.053284,10941,0.025591,1836.97,3619.25,19.941,IDLE,0.05664
34,Zenith Steel Changzhou,2023,9,0.062429,12931,0.030246,1557.55,3146.62,22.654,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,10,0.063061,13120,0.030688,1350.1,2773.75,20.609,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,11,0.082426,15725,0.036781,1134.69,2633.75,13.777,ACTIVE,0.05664
34,Zenith Steel Changzhou,2023,12,0.083378,14909,0.034873,1049.87,2541.5,26.818,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,1,0.079804,15055,0.035214,1139.75,2606.5,20.544,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,2,0.068813,13293,0.031093,1253.38,2777.43,16.353,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,3,0.072772,13782,0.032237,1386.56,3221.5,17.469,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,4,0.05176,10499,0.024558,1610.95,3166.0,24.125,IDLE,0.05664
34,Zenith Steel Changzhou,2024,5,0.054691,10817,0.025301,1853.41,3740.5,18.041,IDLE,0.05664
34,Zenith Steel Changzhou,2024,7,0.133096,24031,0.056209,2122.05,5531.0,12.173,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,8,0.059174,12290,0.028747,1755.93,3519.0,19.968,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,10,0.066131,12805,0.029951,1186.98,2604.43,25.006,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,11,0.077376,15003,0.035093,1152.11,2647.0,13.914,ACTIVE,0.05664
34,Zenith Steel Changzhou,2024,12,0.102079,18799,0.043971,1073.07,2658.68,12.876,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,4,0.060225,10990,0.026763,1517.86,3309.08,18.129,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,5,0.080131,11995,0.02921,1800.56,4927.5,15.499,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,6,0.128133,17483,0.042575,2010.23,6388.5,11.014,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,7,0.168143,24272,0.059107,2244.85,6906.5,8.038,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,8,0.068615,10966,0.026704,1689.22,4239.58,17.136,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,9,0.061389,10943,0.026648,1544.4,3468.5,16.204,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,10,0.056476,10582,0.025769,1355.39,2916.25,10.226,IDLE,0.05664
35,Hunan Valin Xiangtan,2019,11,0.060185,10745,0.026166,1216.3,2724.0,24.496,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2019,12,0.059274,10295,0.02507,1119.4,2560.25,25.719,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,1,0.140374,16181,0.039404,1267.31,5229.08,11.085,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,2,0.055488,9095,0.022148,1166.83,2735.5,19.94,IDLE,0.05664
35,Hunan Valin Xiangtan,2020,4,0.071698,11347,0.027632,1517.38,3901.25,17.324,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,5,0.08767,11566,0.028166,1901.6,5870.5,14.382,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,6,0.134177,21779,0.053036,2506.49,6678.0,8.795,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,8,0.077413,14274,0.03476,2233.58,5009.0,9.449,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,10,0.057483,9809,0.023887,1228.96,2786.0,23.28,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2020,11,0.064267,10799,0.026298,1140.85,2716.0,23.913,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,1,0.060095,10135,0.024681,1082.2,2558.5,23.27,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,2,0.056168,9675,0.023561,1215.25,2741.5,19.445,IDLE,0.05664
35,Hunan Valin Xiangtan,2021,3,0.064211,9504,0.023144,1374.44,3588.29,20.144,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,6,0.081029,13301,0.032391,2201.2,5375.0,12.659,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,8,0.071982,11702,0.028497,1597.63,3855.5,18.136,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,9,0.128071,20252,0.049318,1524.49,4304.15,11.004,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,10,0.085878,16620,0.040473,1566.76,3482.25,11.127,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2021,11,0.048534,8050,0.019603,1097.17,2463.08,26.01,IDLE,0.05664
35,Hunan Valin Xiangtan,2021,12,0.069367,11382,0.027718,1075.54,2634.5,24.58,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2022,1,0.055506,9508,0.023154,1038.94,2346.5,28.349,IDLE,0.05664
35,Hunan Valin Xiangtan,2022,3,0.048733,7909,0.01926,1302.17,2882.0,22.846,IDLE,0.05664
35,Hunan Valin Xiangtan,2022,4,0.05352,8090,0.019701,1467.49,3388.5,18.825,IDLE,0.05664
35,Hunan Valin Xiangtan,2022,7,0.07622,11105,0.027043,1831.43,4861.0,16.345,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2022,8,0.069619,10573,0.025747,1686.96,4184.5,17.724,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2022,9,0.063626,9966,0.024269,1454.52,3528.5,18.7,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2022,10,0.07043,11452,0.027888,1268.32,3154.5,17.126,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2022,12,0.071497,11915,0.029015,1104.26,2724.75,17.735,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,1,0.061726,11067,0.02695,1174.39,2653.25,14.474,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,2,0.060292,10270,0.02501,1323.78,3065.0,20.778,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,4,0.080747,10916,0.026583,1461.87,4531.5,19.559,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,6,0.089242,10937,0.026634,1909.84,6002.0,11.701,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,8,0.177801,23744,0.057822,2017.12,7131.08,9.912,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,10,0.067527,10683,0.026015,1230.75,3081.87,21.142,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,11,0.068354,11164,0.027187,1111.22,2759.75,24.24,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2023,12,0.071935,11775,0.028675,1122.34,2802.25,17.424,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2024,2,0.05403,8776,0.021371,1156.75,2701.5,23.866,IDLE,0.05664
35,Hunan Valin Xiangtan,2024,8,0.070177,10597,0.025806,1686.45,4290.08,17.255,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2024,9,0.063412,10479,0.025519,1416.3,3340.5,19.18,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2024,10,0.059589,9111,0.022187,1180.77,2882.58,21.959,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2024,11,0.062447,10591,0.025791,1203.83,2840.44,23.73,ACTIVE,0.05664
35,Hunan Valin Xiangtan,2024,12,0.066606,10843,0.026405,1080.03,2639.75,21.919,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2019,2,0.140675,21428,0.052182,1610.63,5010.5,9.367,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2019,4,0.042976,10988,0.026758,1757.16,2785.5,12.479,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,5,0.055135,12704,0.030937,1913.36,3454.25,16.055,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,6,0.051945,11296,0.027508,1846.04,3335.0,25.474,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,8,0.055671,13188,0.032115,1929.98,3374.5,13.61,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,9,0.055927,13254,0.032276,1850.63,3264.9,12.097,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,10,0.048022,12234,0.029792,1620.16,2630.5,8.606,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,11,0.052055,12532,0.030518,1582.3,2723.0,8.342,IDLE,0.05664
36,Hunan Valin Lianyuan,2019,12,0.052724,11731,0.028567,1386.74,2532.29,10.998,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,1,0.054858,11934,0.029062,1335.37,2514.0,16.933,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,2,0.048007,10856,0.026437,1524.81,2712.5,28.468,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,3,0.043511,10526,0.025633,1518.55,2522.5,15.895,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,4,0.047591,11170,0.027201,1727.58,2951.5,14.828,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,5,0.050476,11608,0.028268,1933.53,3356.5,23.967,IDLE,0.05664
36,Hunan Valin Lianyuan,2020,8,0.064382,14305,0.034836,1955.82,3694.5,19.086,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2020,10,0.060859,13786,0.033572,1578.2,2936.5,8.173,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2020,11,0.061364,13496,0.032866,1538.67,2958.75,8.588,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,1,0.05791,12067,0.029386,1488.1,2956.5,9.43,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,3,0.046174,11302,0.027523,1600.24,2665.5,22.682,IDLE,0.05664
36,Hunan Valin Lianyuan,2021,6,0.054913,12336,0.030041,2019.42,3651.29,24.914,IDLE,0.05664
36,Hunan Valin Lianyuan,2021,7,0.155236,25151,0.061248,2410.74,6890.5,8.136,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,8,0.064125,14257,0.034719,1851.0,3535.0,22.839,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,9,0.071548,16148,0.039324,1844.71,3545.9,14.456,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,10,0.060808,14005,0.034105,1626.11,3023.0,9.032,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2021,11,0.053767,12061,0.029371,1398.79,2607.5,17.094,IDLE,0.05664
36,Hunan Valin Lianyuan,2021,12,0.058176,12725,0.030988,1461.99,2792.0,21.504,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2022,3,0.046338,11172,0.027206,1723.56,2904.98,10.019,IDLE,0.05664
36,Hunan Valin Lianyuan,2022,4,0.049956,11776,0.028677,1847.65,3198.29,21.006,IDLE,0.05664
36,Hunan Valin Lianyuan,2022,7,0.064395,13567,0.033038,1992.71,3927.0,21.187,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2022,8,0.066794,14681,0.035751,2038.46,3944.0,20.751,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2022,9,0.066568,13748,0.033479,2015.33,4215.0,9.07,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2022,10,0.058721,12965,0.031572,1788.91,3402.0,8.192,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2022,11,0.050262,11420,0.02781,1416.14,2553.5,11.43,IDLE,0.05664
36,Hunan Valin Lianyuan,2022,12,0.054875,12268,0.029875,1553.24,2853.0,20.008,IDLE,0.05664
36,Hunan Valin Lianyuan,2023,1,0.05165,11624,0.028307,1533.09,2783.5,20.503,IDLE,0.05664
36,Hunan Valin Lianyuan,2023,4,0.061037,11956,0.029115,1737.48,3812.0,16.107,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2023,10,0.060747,14092,0.034317,1585.8,2897.0,8.902,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2023,11,0.062336,13580,0.03307,1497.68,2883.0,9.593,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2023,12,0.056776,12495,0.030428,1552.29,2916.5,20.529,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2024,2,0.048435,11166,0.027192,1585.79,2790.58,10.16,IDLE,0.05664
36,Hunan Valin Lianyuan,2024,8,0.067344,14979,0.036477,2009.98,3866.0,17.737,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2024,9,0.067535,15575,0.037928,1793.04,3330.5,10.097,ACTIVE,0.05664
36,Hunan Valin Lianyuan,2024,10,0.062771,14174,0.034517,1483.94,2782.0,15.168,ACTIVE,0.05664
37,Chongqing Steel,2019,3,0.049578,9009,0.021559,1111.24,2459.5,10.795,IDLE,0.05664
37,Chongqing Steel,2019,4,0.038898,7698,0.018422,1498.47,2970.0,9.596,IDLE,0.05664
37,Chongqing Steel,2019,6,0.036333,6771,0.016203,1644.7,3302.5,15.865,IDLE,0.05664
37,Chongqing Steel,2019,7,0.036342,6475,0.015495,1544.36,3270.0,14.768,IDLE,0.05664
37,Chongqing Steel,2019,8,0.035553,6486,0.015521,1496.72,3127.61,9.5,IDLE,0.05664
37,Chongqing Steel,2019,9,0.093256,13054,0.031239,1339.24,4239.11,8.42,ACTIVE,0.05664
37,Chongqing Steel,2020,3,0.048882,9270,0.022183,1156.48,2471.5,10.023,IDLE,0.05664
37,Chongqing Steel,2020,4,0.042448,8283,0.019822,1494.91,3090.0,9.545,IDLE,0.05664
37,Chongqing Steel,2020,5,0.04587,9450,0.022614,1586.75,3186.5,10.225,IDLE,0.05664
37,Chongqing Steel,2020,7,0.032487,5718,0.013683,1411.74,2933.11,14.863,IDLE,0.05664
37,Chongqing Steel,2020,8,0.033951,6013,0.014389,1442.6,3073.5,8.844,IDLE,0.05664
37,Chongqing Steel,2020,11,0.065082,10871,0.026015,936.41,2308.75,15.337,ACTIVE,0.05664
37,Chongqing Steel,2021,1,0.067382,11025,0.026383,898.17,2209.5,16.421,ACTIVE,0.05664
37,Chongqing Steel,2021,2,0.064628,10766,0.025763,990.11,2423.75,13.455,ACTIVE,0.05664
37,Chongqing Steel,2021,3,0.040415,7747,0.018539,1197.07,2450.5,9.946,IDLE,0.05664
37,Chongqing Steel,2021,8,0.031817,5873,0.014054,1567.8,3179.75,12.101,IDLE,0.05664
37,Chongqing Steel,2021,9,0.044474,7590,0.018163,1199.32,2754.5,18.874,IDLE,0.05664
37,Chongqing Steel,2021,10,0.054436,9093,0.02176,1209.21,2883.0,20.08,IDLE,0.05664
37,Chongqing Steel,2022,1,0.078417,12498,0.029908,872.9,2275.5,17.823,ACTIVE,0.05664
37,Chongqing Steel,2022,3,0.050097,9486,0.0227,1197.63,2564.0,11.33,IDLE,0.05664
37,Chongqing Steel,2022,4,0.031303,6388,0.015287,1475.46,2797.5,9.343,IDLE,0.05664
37,Chongqing Steel,2022,5,0.03163,5683,0.0136,1550.84,3215.0,15.72,IDLE,0.05664
37,Chongqing Steel,2022,7,0.030707,5727,0.013705,1628.28,3261.0,16.562,IDLE,0.05664
37,Chongqing Steel,2022,8,0.032912,6499,0.015552,1576.6,3117.0,9.762,IDLE,0.05664
37,Chongqing Steel,2022,9,0.039603,7472,0.017881,1360.18,2831.5,11.865,IDLE,0.05664
37,Chongqing Steel,2022,10,0.057276,9713,0.023244,1218.32,2900.0,20.69,ACTIVE,0.05664
37,Chongqing Steel,2022,11,0.068362,11944,0.028582,1127.96,2685.5,18.275,ACTIVE,0.05664
37,Chongqing Steel,2022,12,0.068114,11894,0.028463,1043.52,2445.0,27.29,ACTIVE,0.05664
37,Chongqing Steel,2023,1,0.069512,12782,0.030588,1111.53,2622.11,17.542,ACTIVE,0.05664
37,Chongqing Steel,2023,3,0.0441,8211,0.019649,1224.12,2607.0,14.981,IDLE,0.05664
37,Chongqing Steel,2023,7,0.031047,5684,0.013602,1639.6,3343.0,16.178,IDLE,0.05664
37,Chongqing Steel,2023,8,0.035426,6554,0.015684,1470.14,3084.75,9.301,IDLE,0.05664
37,Chongqing Steel,2023,9,0.040049,7228,0.017297,1391.74,3032.25,11.758,IDLE,0.05664
37,Chongqing Steel,2023,10,0.051956,8503,0.020348,1032.79,2489.3,12.054,IDLE,0.05664
37,Chongqing Steel,2023,11,0.079163,9356,0.022389,1036.32,3199.0,13.531,ACTIVE,0.05664
37,Chongqing Steel,2023,12,0.138237,12792,0.030612,1194.26,6146.0,14.487,ACTIVE,0.05664
37,Chongqing Steel,2024,2,0.065046,11061,0.026469,1010.37,2454.5,14.304,ACTIVE,0.05664
37,Chongqing Steel,2024,3,0.05068,10016,0.023969,1254.49,2660.0,10.427,IDLE,0.05664
37,Chongqing Steel,2024,5,0.053709,8985,0.021501,1756.26,4141.5,15.12,IDLE,0.05664
37,Chongqing Steel,2024,8,0.03236,6253,0.014964,1565.02,3155.86,8.353,IDLE,0.05664
37,Chongqing Steel,2024,9,0.057031,9309,0.022277,1473.05,3472.75,9.639,ACTIVE,0.05664
38,Panzhihua Steel,2019,1,0.069633,13424,0.033085,1126.28,2408.0,10.011,ACTIVE,0.05664
38,Panzhihua Steel,2019,2,0.065669,12822,0.031601,1275.5,2703.5,7.834,ACTIVE,0.05664
38,Panzhihua Steel,2019,3,0.056316,11885,0.029292,1480.16,2845.5,12.419,IDLE,0.05664
38,Panzhihua Steel,2019,4,0.05034,10465,0.025792,1692.72,3163.5,21.214,IDLE,0.05664
38,Panzhihua Steel,2019,5,0.049528,10385,0.025595,1806.55,3323.38,21.253,IDLE,0.05664
38,Panzhihua Steel,2019,8,0.05954,11642,0.028693,1574.93,3192.5,25.095,ACTIVE,0.05664
38,Panzhihua Steel,2019,11,0.067829,13497,0.033264,1181.33,2483.0,9.074,ACTIVE,0.05664
38,Panzhihua Steel,2019,12,0.067447,13242,0.032636,1160.67,2439.25,10.714,ACTIVE,0.05664
38,Panzhihua Steel,2020,1,0.067252,12831,0.031623,1189.68,2557.25,13.327,ACTIVE,0.05664
38,Panzhihua Steel,2020,2,0.0615,12480,0.030758,1309.34,2652.5,7.544,ACTIVE,0.05664
38,Panzhihua Steel,2020,3,0.05127,10974,0.027046,1497.2,2823.5,12.345,IDLE,0.05664
38,Panzhihua Steel,2020,4,0.045058,9566,0.023576,1707.72,3096.0,20.953,IDLE,0.05664
38,Panzhihua Steel,2020,5,0.0515,10578,0.02607,1865.06,3487.25,20.167,IDLE,0.05664
38,Panzhihua Steel,2020,6,0.052332,10415,0.025669,1862.36,3555.5,20.321,IDLE,0.05664
38,Panzhihua Steel,2020,8,0.051287,10410,0.025656,1562.25,2958.0,27.778,IDLE,0.05664
38,Panzhihua Steel,2020,11,0.070482,13944,0.034366,1154.39,2466.5,7.967,ACTIVE,0.05664
38,Panzhihua Steel,2020,12,0.075718,14109,0.034773,1130.92,2575.5,9.611,ACTIVE,0.05664
38,Panzhihua Steel,2021,1,0.076537,14721,0.036281,1178.6,2607.0,8.85,ACTIVE,0.05664
38,Panzhihua Steel,2021,2,0.073659,14136,0.034839,1277.64,2832.75,8.239,ACTIVE,0.05664
38,Panzhihua Steel,2021,3,0.062823,13198,0.032528,1517.68,3038.0,8.94,ACTIVE,0.05664
38,Panzhihua Steel,2021,4,0.057212,12204,0.030078,1669.44,3207.5,20.685,ACTIVE,0.05664
38,Panzhihua Steel,2021,5,0.054496,11272,0.027781,1831.55,3459.0,22.542,IDLE,0.05664
38,Panzhihua Steel,2021,7,0.06453,11781,0.029035,1656.92,3640.0,22.973,ACTIVE,0.05664
38,Panzhihua Steel,2021,8,0.057866,11649,0.02871,1622.04,3193.25,26.371,ACTIVE,0.05664
38,Panzhihua Steel,2021,9,0.068362,13799,0.034009,1419.64,2969.5,15.513,ACTIVE,0.05664
38,Panzhihua Steel,2021,10,0.071989,14450,0.035613,1323.17,2777.75,9.696,ACTIVE,0.05664
38,Panzhihua Steel,2021,11,0.07416,14551,0.035862,1227.92,2640.5,7.323,ACTIVE,0.05664
38,Panzhihua Steel,2021,12,0.080364,15461,0.038105,1173.67,2569.0,7.826,ACTIVE,0.05664
38,Panzhihua Steel,2022,1,0.079953,15511,0.038228,1206.46,2619.0,7.508,ACTIVE,0.05664
38,Panzhihua Steel,2022,2,0.074888,14979,0.036917,1342.23,2812.0,8.032,ACTIVE,0.05664
38,Panzhihua Steel,2022,3,0.068706,14598,0.035978,1505.0,2945.25,9.72,ACTIVE,0.05664
38,Panzhihua Steel,2022,4,0.058591,12522,0.030862,1708.94,3188.0,24.378,ACTIVE,0.05664
38,Panzhihua Steel,2022,7,0.056491,11223,0.02766,1685.33,3323.0,24.404,IDLE,0.05664
38,Panzhihua Steel,2022,10,0.06386,12931,0.03187,1240.39,2532.0,12.087,ACTIVE,0.05664
38,Panzhihua Steel,2022,11,0.067902,13156,0.032424,1169.45,2491.5,7.796,ACTIVE,0.05664
38,Panzhihua Steel,2022,12,0.071009,13630,0.033592,1148.55,2495.5,8.321,ACTIVE,0.05664
38,Panzhihua Steel,2023,1,0.074678,14150,0.034874,1168.18,2583.88,8.047,ACTIVE,0.05664
38,Panzhihua Steel,2023,2,0.068379,13198,0.032528,1308.46,2791.66,10.101,ACTIVE,0.05664
38,Panzhihua Steel,2023,3,0.058955,12071,0.02975,1570.22,3115.0,11.402,ACTIVE,0.05664
38,Panzhihua Steel,2023,4,0.057107,11822,0.029136,1718.19,3363.5,17.921,ACTIVE,0.05664
